patRIL	chamber	Pre	Learning	Memory	file
12091	6	-0.2800	0.3750	1.000	7.hbx
12091	8	0.8200	0.8367	0.09333	7.hbx
12091	9	0.06667	0.5078	-0.08667	7.hbx
12091	11	0.4000	0.7044	1.000	7.hbx
12091	14	0.3867	0.7317	0.4111	7.hbx
12091	15	-0.1933	0.4144	0.2567	7.hbx
12094	2	0.08667	0.7317	1.000	1.hbx
12094	4	-1.000	0.6967	-0.9678	1.hbx
12094	5	0.0000	0.7133	0.1078	1.hbx
12094	6	0.2800	0.7972	0.3189	1.hbx
12094	8	0.01333	0.6056	1.000	1.hbx
12094	9	0.07333	0.2050	1.000	1.hbx
12094	10	-0.7867	0.2711	-0.8733	1.hbx
12094	11	-0.04000	-0.8378	-1.000	1.hbx
12094	12	-0.1267	0.7372	0.2278	1.hbx
12094	14	0.1667	0.5956	0.3989	1.hbx
12094	15	-0.5133	0.6289	-0.4778	1.hbx
12094	2	0.5600	0.9778	1.000	2.hbx
12094	4	0.03333	0.9189	1.000	2.hbx
12094	5	0.1267	0.7272	0.1067	2.hbx
12094	6	1.000	0.9922	1.000	2.hbx
12094	8	-0.4267	0.6650	-0.9789	2.hbx
12094	9	0.5200	0.2917	-0.03444	2.hbx
12094	10	0.08000	0.4483	0.02222	2.hbx
12094	11	0.03333	0.6783	1.000	2.hbx
12094	12	-0.9467	0.6367	-0.5467	2.hbx
12094	14	0.2400	0.6756	1.000	2.hbx
12094	15	0.006667	0.7628	0.2533	2.hbx
12094	2	0.1467	0.7978	0.2944	3.hbx
12094	4	-0.1333	0.8583	1.000	3.hbx
12094	5	1.000	0.8083	0.2589	3.hbx
12094	6	0.5267	0.7800	0.3889	3.hbx
12094	8	-0.6467	-0.8806	-1.000	3.hbx
12094	9	-0.08000	0.5150	0.2722	3.hbx
12094	10	0.09333	0.6889	1.000	3.hbx
12094	11	0.1600	-0.7856	-1.000	3.hbx
12094	12	-0.2933	0.7211	0.2044	3.hbx
12094	14	-0.5200	0.6189	0.5589	3.hbx
12094	15	-0.6733	0.4944	-0.9989	3.hbx
12094	2	0.5800	0.8794	0.3733	4.hbx
12094	5	0.4333	0.7650	0.1133	4.hbx
12094	6	0.1067	0.6028	0.1578	4.hbx
12094	8	-0.8000	-0.6789	-1.000	4.hbx
12094	9	0.1533	0.5917	0.1956	4.hbx
12094	10	0.05333	0.6683	-0.4700	4.hbx
12094	11	0.1467	0.7494	-0.6667	4.hbx
12094	12	-0.4733	0.3711	0.005556	4.hbx
12094	14	-0.1667	0.3928	-0.4978	4.hbx
12094	15	-0.4067	0.7644	1.000	4.hbx
12094	2	0.09333	0.6994	1.000	5.hbx
12094	4	-1.000	0.8006	1.000	5.hbx
12094	5	-1.000	0.7967	1.000	5.hbx
12094	6	1.000	0.4261	0.1911	5.hbx
12094	8	1.000	0.8356	0.3367	5.hbx
12094	9	-1.000	0.5367	-0.7067	5.hbx
12094	10	-1.000	0.6156	-0.9089	5.hbx
12094	11	1.000	-0.9700	-1.000	5.hbx
12094	12	0.5067	0.5972	0.4489	5.hbx
12094	15	0.8467	0.9178	0.7000	5.hbx
12094	2	1.000	0.7322	0.1067	6.hbx
12094	4	-1.000	0.5539	-0.4344	6.hbx
12094	6	1.000	0.4939	-0.5133	6.hbx
12094	9	-0.08667	0.4383	-0.04000	6.hbx
12094	10	0.06000	0.7589	0.4022	6.hbx
12094	11	1.000	0.8578	1.000	6.hbx
12094	12	-0.7467	0.2339	-0.04333	6.hbx
12094	14	-1.000	0.7689	-0.2222	6.hbx
12096	2	0.07333	0.6200	1.000	1.hbx
12096	4	0.5867	0.7494	0.6944	1.hbx
12096	5	-0.8200	0.7267	-0.05444	1.hbx
12096	6	-1.000	0.7433	0.05333	1.hbx
12096	8	-0.3667	0.6694	0.2367	1.hbx
12096	9	0.4667	0.7083	-0.1800	1.hbx
12096	10	0.2333	0.6628	0.1856	1.hbx
12096	12	0.02000	0.4328	0.2644	1.hbx
12096	13	-0.6800	0.8817	0.4400	1.hbx
12096	14	-0.01333	0.6889	0.07222	1.hbx
12096	15	0.3200	0.5900	0.08556	1.hbx
12096	0	0.3200	0.7583	0.03556	2.hbx
12096	2	-1.000	0.9050	0.8467	2.hbx
12096	4	0.5267	0.7528	0.3189	2.hbx
12096	5	-1.000	0.6467	-0.2500	2.hbx
12096	6	1.000	0.6928	0.08444	2.hbx
12096	8	0.2600	0.7878	-0.01333	2.hbx
12096	9	0.4600	0.4706	0.5278	2.hbx
12096	10	1.000	0.6900	-0.4522	2.hbx
12096	12	-0.04667	0.5872	-0.03444	2.hbx
12096	13	-0.04000	0.7011	-0.4133	2.hbx
12096	14	0.1600	0.7117	0.01222	2.hbx
12096	15	-0.07333	0.4833	-0.06556	2.hbx
12096	0	-0.3200	0.6683	-0.1300	3.hbx
12096	2	-1.000	0.8894	0.1489	3.hbx
12096	4	-0.6200	0.6161	-0.05222	3.hbx
12096	5	1.000	0.6761	-0.07111	3.hbx
12096	6	-1.000	0.8094	1.000	3.hbx
12096	8	-0.4733	0.6000	0.05111	3.hbx
12096	9	0.6867	0.6311	0.6156	3.hbx
12096	10	1.000	0.7250	-0.2767	3.hbx
12096	11	0.2467	0.7339	0.7222	3.hbx
12096	12	-1.000	0.7694	-0.05111	3.hbx
12096	13	1.000	0.8539	1.000	3.hbx
12096	15	1.000	0.6417	-0.2222	3.hbx
12096	0	-0.5400	0.5844	-0.4089	4.hbx
12096	2	-1.000	0.7811	0.5511	4.hbx
12096	4	0.1667	0.6250	-0.1567	4.hbx
12096	5	-1.000	0.6111	0.09111	4.hbx
12096	6	-1.000	0.9433	0.9700	4.hbx
12096	8	-0.6667	0.7522	-0.01778	4.hbx
12096	9	1.000	0.9611	0.1378	4.hbx
12096	10	1.000	0.9561	0.1411	4.hbx
12096	11	0.9533	0.8956	1.000	4.hbx
12096	12	1.000	0.9217	0.8278	4.hbx
12096	13	1.000	0.6794	-0.08111	4.hbx
12096	14	-0.1667	0.5028	0.03222	4.hbx
12096	15	-0.03333	0.5900	0.02111	4.hbx
12096	0	0.8800	0.5933	-0.003333	5.hbx
12096	2	1.000	0.9244	1.000	5.hbx
12096	4	0.4800	0.9278	0.06778	5.hbx
12096	5	0.4933	0.6994	0.06000	5.hbx
12096	6	1.000	0.8678	0.08889	5.hbx
12096	8	1.000	0.8311	-0.07000	5.hbx
12096	9	0.01333	0.5489	0.2478	5.hbx
12096	10	0.3133	0.7039	0.09333	5.hbx
12096	11	1.000	0.7811	-0.1967	5.hbx
12096	12	0.6667	0.6111	-0.1478	5.hbx
12096	13	1.000	0.8656	0.02333	5.hbx
12096	14	0.3267	0.7211	0.1478	5.hbx
12096	15	-0.4133	0.5839	-0.1267	5.hbx
12096	0	0.006667	0.5672	-0.1256	6.hbx
12096	2	-0.006667	0.6511	0.1600	6.hbx
12096	4	0.3867	0.7028	1.000	6.hbx
12096	5	0.02000	0.5739	0.01778	6.hbx
12096	6	1.000	0.6928	0.1344	6.hbx
12096	8	0.3000	0.6744	1.000	6.hbx
12096	9	1.000	0.6606	0.02111	6.hbx
12096	10	-0.006667	0.7356	0.03889	6.hbx
12096	11	-0.2533	0.5728	0.7478	6.hbx
12096	12	0.4267	0.3778	0.09000	6.hbx
12096	13	-0.01333	0.6206	0.1144	6.hbx
12096	14	-0.3533	0.4933	0.04556	6.hbx
12096	15	-0.2267	0.5861	-0.09111	6.hbx
12097	0	-0.1467	0.1261	0.03889	1.hbx
12097	2	0.2133	0.7478	-0.04667	1.hbx
12097	4	1.000	0.9956	1.000	1.hbx
12097	5	0.06000	0.6644	0.3156	1.hbx
12097	6	-0.9200	0.8489	0.1478	1.hbx
12097	8	0.2800	0.6939	1.000	1.hbx
12097	9	-1.000	0.6428	-0.2544	1.hbx
12097	10	0.7133	0.8172	0.2978	1.hbx
12097	12	-0.5333	0.9783	1.000	1.hbx
12097	15	0.01333	0.7900	0.8433	1.hbx
12097	0	1.000	0.9611	0.9922	2.hbx
12097	2	0.02667	0.7794	0.4256	2.hbx
12097	4	0.2867	0.8050	0.1711	2.hbx
12097	5	0.9467	0.9167	0.9544	2.hbx
12097	8	-0.8600	0.8083	-0.06556	2.hbx
12097	9	0.1133	0.6356	-0.1644	2.hbx
12097	12	0.3667	0.8394	1.000	2.hbx
12097	13	-0.6600	0.8372	-0.7622	2.hbx
12097	14	0.6000	0.9433	0.9189	2.hbx
12097	15	-1.000	0.9067	1.000	2.hbx
12097	0	1.000	0.9306	0.2289	3.hbx
12097	2	-0.8533	0.6856	1.000	3.hbx
12097	5	-0.3000	0.6422	-0.1522	3.hbx
12097	6	0.6267	0.6844	0.01000	3.hbx
12097	8	-0.3333	0.4950	0.09111	3.hbx
12097	9	0.2800	0.4417	-0.3511	3.hbx
12097	10	-0.1467	0.5928	-0.04667	3.hbx
12097	12	0.5600	0.6822	0.1322	3.hbx
12097	13	0.4933	0.02333	-0.5222	3.hbx
12097	14	-0.7600	0.8078	0.3411	3.hbx
12097	15	-1.000	0.6922	0.2667	3.hbx
12097	0	0.3067	0.5350	-1.000	4.hbx
12097	2	0.4867	0.9178	1.000	4.hbx
12097	4	-0.1667	0.6217	0.6244	4.hbx
12097	5	-0.2333	0.6967	-0.2300	4.hbx
12097	6	0.5667	0.9006	0.1467	4.hbx
12097	8	0.1400	0.5167	0.05444	4.hbx
12097	9	0.4000	0.6872	-0.2200	4.hbx
12097	10	0.08000	0.7494	1.000	4.hbx
12097	12	-0.2133	0.7994	0.03667	4.hbx
12097	13	-0.06667	0.2750	0.02556	4.hbx
12097	14	-0.5667	0.8378	0.1800	4.hbx
12097	15	-0.8333	0.9439	0.2389	4.hbx
12097	0	0.1933	0.3294	0.07778	5.hbx
12097	2	0.6600	0.6006	0.1822	5.hbx
12097	4	-1.000	0.01944	1.000	5.hbx
12097	5	0.4667	0.7639	0.2000	5.hbx
12097	6	-0.04667	0.4878	-0.04000	5.hbx
12097	8	1.000	0.5378	1.000	5.hbx
12097	9	0.01333	0.5872	0.1400	5.hbx
12097	10	-0.06000	0.8950	1.000	5.hbx
12097	11	-0.1733	0.7611	1.000	5.hbx
12097	12	0.5600	0.8556	-0.09556	5.hbx
12097	13	1.000	0.9189	1.000	5.hbx
12097	14	-0.2200	0.5428	-0.3844	5.hbx
12097	15	0.5600	0.1589	0.1767	5.hbx
12097	0	0.2400	0.8778	1.000	6.hbx
12097	2	0.2067	0.7194	0.03111	6.hbx
12097	4	-1.000	0.5939	-0.7711	6.hbx
12097	5	0.3400	0.7928	0.07444	6.hbx
12097	6	0.6733	0.8022	0.1544	6.hbx
12097	8	-0.1600	0.6128	1.000	6.hbx
12097	9	-0.5200	0.7117	-0.5267	6.hbx
12097	10	0.09333	0.5294	1.000	6.hbx
12097	11	0.4533	0.8656	1.000	6.hbx
12097	12	-1.000	0.2556	1.000	6.hbx
12097	13	0.2200	0.2967	0.1644	6.hbx
12097	14	-0.4067	0.9894	1.000	6.hbx
12097	15	-0.3600	0.7750	0.2944	6.hbx
12097	0	1.000	0.6061	-0.04778	7.hbx
12097	2	0.4267	0.7828	0.6822	7.hbx
12097	4	-0.2933	0.8578	0.2689	7.hbx
12097	5	0.7800	0.5072	0.1589	7.hbx
12097	6	0.7533	-0.6594	-1.000	7.hbx
12097	8	1.000	0.8483	1.000	7.hbx
12097	9	-0.1400	0.3267	-0.1133	7.hbx
12097	10	-0.9467	0.3189	0.07667	7.hbx
12097	12	-0.5867	0.6294	0.2178	7.hbx
12097	14	-0.8933	0.9694	1.000	7.hbx
12097	15	0.2667	0.1817	-0.08444	7.hbx
12095	2	-0.1667	0.8450	0.5856	1.hbx
12095	5	-0.9733	0.8933	-0.5878	1.hbx
12095	6	1.000	0.8956	1.000	1.hbx
12095	8	-0.3067	0.9806	1.000	1.hbx
12095	9	0.4867	0.9694	1.000	1.hbx
12095	11	0.5067	0.8994	-0.6456	1.hbx
12095	2	1.000	0.9856	1.000	2.hbx
12095	5	0.1267	0.8950	1.000	2.hbx
12095	6	1.000	0.9900	1.000	2.hbx
12095	8	0.7467	0.8522	1.000	2.hbx
12095	9	0.2800	0.7689	-0.2100	2.hbx
12095	10	0.1933	0.7794	0.4333	2.hbx
12095	11	0.8733	0.9839	1.000	2.hbx
12095	14	0.5533	0.7150	1.000	2.hbx
12095	15	0.1867	0.7122	0.1244	2.hbx
12095	2	0.5800	0.7383	1.000	3.hbx
12095	4	-1.000	0.8889	1.000	3.hbx
12095	5	1.000	0.9078	0.4644	3.hbx
12095	6	-1.000	0.7300	1.000	3.hbx
12095	8	1.000	0.8550	0.5500	3.hbx
12095	9	-0.7200	0.8578	1.000	3.hbx
12095	10	0.7067	0.6450	-0.007778	3.hbx
12095	11	1.000	0.9856	0.3222	3.hbx
12095	12	0.3933	0.9778	-0.5100	3.hbx
12095	15	1.000	0.8017	1.000	3.hbx
12095	2	1.000	0.9133	1.000	4.hbx
12095	5	-0.4800	0.7950	0.1967	4.hbx
12095	6	-1.000	0.9294	0.1589	4.hbx
12095	8	-0.2667	0.8344	1.000	4.hbx
12095	9	-0.8733	0.5289	1.000	4.hbx
12095	10	-0.1867	0.9050	-0.3633	4.hbx
12095	11	-1.000	0.9394	-0.5256	4.hbx
12095	14	-0.7333	0.8622	1.000	4.hbx
12095	15	-0.02000	0.4894	1.000	4.hbx
12095	2	-0.3600	0.4233	1.000	5.hbx
12095	4	0.9800	0.8383	-0.04444	5.hbx
12095	5	0.3800	0.7594	1.000	5.hbx
12095	6	-0.4000	0.9494	1.000	5.hbx
12095	8	1.000	0.7828	-0.9211	5.hbx
12095	9	1.000	-0.1828	-1.000	5.hbx
12095	10	1.000	0.9978	1.000	5.hbx
12095	14	1.000	0.9906	1.000	5.hbx
12095	15	0.8200	0.8578	1.000	5.hbx
12095	2	-0.2000	0.9678	1.000	6.hbx
12095	4	0.3267	0.8878	1.000	6.hbx
12095	5	-1.000	0.6883	1.000	6.hbx
12095	6	1.000	0.7594	0.9744	6.hbx
12095	8	-0.4200	0.8172	0.09222	6.hbx
12095	9	-0.9067	0.9700	1.000	6.hbx
12095	10	1.000	0.9722	1.000	6.hbx
12095	14	-0.02667	0.8817	1.000	6.hbx
12095	15	0.7933	0.9972	1.000	6.hbx
12095	2	-0.9067	0.9811	0.8433	7.hbx
12095	4	-0.8267	0.7172	0.2700	7.hbx
12095	6	-0.8600	0.8011	-0.4744	7.hbx
12095	8	0.3200	0.7550	1.000	7.hbx
12095	9	1.000	0.02278	1.000	7.hbx
12095	10	1.000	0.9528	0.3122	7.hbx
12095	11	1.000	0.9194	0.3256	7.hbx
12095	12	-0.5400	0.7339	1.000	7.hbx
12095	14	-1.000	0.3372	1.000	7.hbx
12095	15	1.000	0.7733	-0.07556	7.hbx
12098	0	-0.02000	0.1844	0.6122	1.hbx
12098	4	0.2600	0.6050	-0.1167	1.hbx
12098	5	0.1733	0.3128	-0.04556	1.hbx
12098	6	0.02667	0.6628	-0.03111	1.hbx
12098	8	0.2467	0.7250	-0.2011	1.hbx
12098	9	-0.2400	0.6089	-0.02444	1.hbx
12098	10	0.3267	0.7172	-0.04444	1.hbx
12098	12	-0.03333	0.5400	1.000	1.hbx
12098	13	-0.06000	0.6994	-0.02556	1.hbx
12098	14	0.3000	0.6711	0.09333	1.hbx
12098	15	0.1133	0.6606	0.04667	1.hbx
12098	0	-0.03333	0.6433	0.4856	2.hbx
12098	2	0.2333	0.5311	-0.9722	2.hbx
12098	4	-0.2267	0.5994	0.9722	2.hbx
12098	5	-0.1067	0.7700	-0.6267	2.hbx
12098	6	0.8400	0.8061	-0.5567	2.hbx
12098	8	0.1933	0.7389	-0.01889	2.hbx
12098	9	0.6067	0.8133	0.5367	2.hbx
12098	10	0.1000	0.6383	-0.1656	2.hbx
12098	11	0.9133	0.5278	1.000	2.hbx
12098	12	0.1333	0.7506	-0.04000	2.hbx
12098	13	0.1400	-0.2294	1.000	2.hbx
12098	14	0.4133	0.5772	0.04111	2.hbx
12098	15	0.3600	0.7722	-0.5511	2.hbx
12098	0	-0.06000	0.6517	0.09111	3.hbx
12098	2	0.7533	0.7406	0.5278	3.hbx
12098	4	0.4000	0.7311	-0.1333	3.hbx
12098	5	0.09333	0.7350	0.2356	3.hbx
12098	6	0.4467	0.3806	-0.07444	3.hbx
12098	8	0.02667	0.7906	0.3078	3.hbx
12098	9	0.08667	0.5711	1.000	3.hbx
12098	10	0.02000	0.5261	-0.07778	3.hbx
12098	11	1.000	0.5428	-1.000	3.hbx
12098	12	0.06000	0.6589	0.08778	3.hbx
12098	13	0.09333	0.1394	1.000	3.hbx
12098	14	0.1933	0.3311	0.2089	3.hbx
12098	15	0.07333	0.6789	0.06222	3.hbx
12098	0	-0.2867	0.9422	0.8133	4.hbx
12098	2	0.3867	-0.03056	-1.000	4.hbx
12098	4	-0.4400	0.6811	0.5978	4.hbx
12098	5	0.06667	0.6967	0.2133	4.hbx
12098	6	0.4533	0.8833	1.000	4.hbx
12098	8	-0.1867	0.7239	-0.2700	4.hbx
12098	9	0.4267	0.6433	0.1833	4.hbx
12098	10	0.3000	0.6589	0.2956	4.hbx
12098	11	1.000	-0.06556	-1.000	4.hbx
12098	12	-0.04667	0.6817	0.9367	4.hbx
12098	13	0.04667	0.5933	0.1556	4.hbx
12098	14	-0.1267	0.5989	0.8311	4.hbx
12098	15	0.9400	0.9222	-0.4633	4.hbx
12098	0	1.000	0.7767	0.6622	5.hbx
12098	2	0.3867	0.7950	0.3122	5.hbx
12098	4	0.04667	0.7578	0.09778	5.hbx
12098	5	0.5733	0.8678	0.5422	5.hbx
12098	6	0.4800	0.7878	0.4122	5.hbx
12098	8	0.3533	0.6833	-0.2033	5.hbx
12098	9	-0.2267	0.7261	-0.3978	5.hbx
12098	10	0.8333	0.6300	0.4533	5.hbx
12098	11	0.2267	0.8894	0.9000	5.hbx
12098	12	-0.04000	0.6633	-0.2100	5.hbx
12098	13	0.2200	0.6161	-0.2422	5.hbx
12098	14	0.1933	0.6800	0.5722	5.hbx
12098	15	-1.000	0.8150	0.5300	5.hbx
12098	0	0.07333	0.5700	0.8344	6.hbx
12098	2	0.1733	0.8472	1.000	6.hbx
12098	4	0.3133	0.7206	0.5389	6.hbx
12098	5	0.0000	0.6861	0.3433	6.hbx
12098	6	1.000	0.7878	0.09667	6.hbx
12098	8	0.1800	0.6150	-0.1156	6.hbx
12098	9	0.0000	0.6378	0.9756	6.hbx
12098	10	0.2200	0.5517	1.000	6.hbx
12098	11	1.000	0.8172	1.000	6.hbx
12098	12	-0.1000	0.8444	0.5111	6.hbx
12098	13	0.2267	-0.2011	-1.000	6.hbx
12098	14	0.5200	0.7928	-0.1544	6.hbx
12098	15	0.2067	0.8078	0.2900	6.hbx
12100	0	-0.5333	0.6656	1.000	1.hbx
12100	2	0.0000	0.8061	0.1056	1.hbx
12100	4	0.7267	0.8589	0.8211	1.hbx
12100	5	0.1067	0.5128	1.000	1.hbx
12100	6	0.8467	0.9367	0.4200	1.hbx
12100	8	0.1400	0.7550	-0.4211	1.hbx
12100	9	-0.1600	0.4378	-1.000	1.hbx
12100	10	0.02667	0.6772	-0.1700	1.hbx
12100	11	1.000	-0.3144	-1.000	1.hbx
12100	12	0.1600	0.6383	-0.1122	1.hbx
12100	13	0.04667	0.9094	-0.1700	1.hbx
12100	15	-0.09333	0.4906	-0.2889	1.hbx
12100	0	0.8467	0.9189	0.4056	2.hbx
12100	2	-0.6600	0.9128	0.6400	2.hbx
12100	4	0.9400	0.9367	0.3633	2.hbx
12100	5	0.6000	0.9189	0.05778	2.hbx
12100	6	1.000	0.7839	-0.03222	2.hbx
12100	9	-1.000	0.9478	-0.02000	2.hbx
12100	10	1.000	0.8050	1.000	2.hbx
12100	12	1.000	0.9372	-0.06000	2.hbx
12100	13	-0.7067	0.9072	0.2144	2.hbx
12100	0	-0.3067	0.7983	-0.1100	3.hbx
12100	2	-1.000	0.8356	-0.1956	3.hbx
12100	5	-0.1867	0.4294	0.4356	3.hbx
12100	6	0.1533	0.9022	1.000	3.hbx
12100	7	0.9800	0.9722	0.9778	3.hbx
12100	9	-0.02000	0.7850	-0.2044	3.hbx
12100	10	-0.01333	0.8367	0.2222	3.hbx
12100	11	-0.6533	0.8761	0.8667	3.hbx
12100	12	0.3267	0.6706	0.02778	3.hbx
12100	13	0.7067	-0.1272	-0.2333	3.hbx
12100	14	-0.8467	0.6289	-1.000	3.hbx
12100	15	-0.4133	-0.1967	0.06889	3.hbx
12100	0	0.04667	0.6194	0.1111	4.hbx
12100	2	-0.08000	0.7378	0.08444	4.hbx
12100	5	0.1333	0.8000	0.03556	4.hbx
12100	6	0.3400	0.7361	0.7156	4.hbx
12100	7	1.000	0.9722	0.9978	4.hbx
12100	8	-0.4800	0.6144	-0.3244	4.hbx
12100	9	0.4200	0.8878	-0.1411	4.hbx
12100	10	0.09333	0.8528	0.6411	4.hbx
12100	11	1.000	0.7606	0.9567	4.hbx
12100	12	0.2667	0.7011	0.3122	4.hbx
12100	13	0.1400	0.7056	0.1511	4.hbx
12100	14	0.4467	0.02556	-1.000	4.hbx
12100	15	-0.4467	-0.7572	-0.5922	4.hbx
12100	0	0.4933	0.7233	0.2378	5.hbx
12100	2	-1.000	0.8289	1.000	5.hbx
12100	4	-1.000	0.7328	0.3922	5.hbx
12100	5	-1.000	0.9033	0.2478	5.hbx
12100	6	-1.000	0.7378	-0.9278	5.hbx
12100	8	-1.000	0.9628	-0.1789	5.hbx
12100	12	0.5867	0.8056	-0.4667	5.hbx
12100	13	-1.000	0.9289	-0.1422	5.hbx
12100	14	0.9667	0.9500	-0.1467	5.hbx
12100	0	1.000	0.8883	-0.09556	6.hbx
12100	4	-0.6600	0.8722	-0.2311	6.hbx
12100	5	0.7333	0.8628	0.03556	6.hbx
12100	6	-1.000	0.8317	-0.4533	6.hbx
12100	8	-0.02667	0.8278	0.2778	6.hbx
12100	9	0.7133	0.8650	-0.5111	6.hbx
12100	10	1.000	0.9622	0.02111	6.hbx
12100	13	-1.000	0.7822	0.1400	6.hbx
12100	15	-0.6667	0.9100	0.4033	6.hbx
12099	2	1.000	0.9844	0.8589	1.hbx
12099	5	1.000	0.4589	0.5033	1.hbx
12099	9	0.4800	0.8206	1.000	1.hbx
12099	12	1.000	0.9728	0.7211	1.hbx
12099	2	1.000	0.9689	0.1656	2.hbx
12099	4	1.000	0.9650	1.000	2.hbx
12099	5	0.7400	0.8144	0.5656	3.hbx
12099	10	-1.000	0.9456	0.6589	3.hbx
12099	12	-0.7000	0.8478	1.000	3.hbx
12099	5	-1.000	0.9328	0.9933	4.hbx
12099	8	1.000	0.9261	1.000	4.hbx
12099	9	-1.000	0.9428	0.9856	4.hbx
12099	10	1.000	0.9639	1.000	4.hbx
12099	12	-0.01333	0.6450	1.000	4.hbx
12099	14	-1.000	0.9544	1.000	4.hbx
12099	15	1.000	0.9911	1.000	4.hbx
12099	2	1.000	0.9944	0.5778	5.hbx
12099	8	1.000	0.9800	0.3400	5.hbx
12099	9	1.000	0.9717	0.5189	5.hbx
12099	10	1.000	0.9883	0.9656	5.hbx
12099	14	1.000	0.9817	1.000	5.hbx
12099	0	1.000	0.9994	1.000	6.hbx
12099	4	1.000	0.9883	-0.1311	6.hbx
12099	6	1.000	0.9672	0.03000	6.hbx
12099	8	1.000	0.9344	0.2522	6.hbx
12099	9	1.000	0.9967	0.6044	6.hbx
12099	10	1.000	0.9850	1.000	6.hbx
12099	11	1.000	0.9794	1.000	6.hbx
12099	14	-1.000	0.9439	-0.3333	6.hbx
12099	4	1.000	0.9778	-0.8967	7.hbx
12099	6	1.000	0.8933	1.000	7.hbx
12099	8	-0.9200	0.9733	1.000	7.hbx
12099	9	-1.000	0.9556	-0.07889	7.hbx
12099	11	1.000	0.8778	1.000	7.hbx
12099	0	1.000	0.8228	0.6511	8.hbx
12099	2	1.000	0.9306	1.000	8.hbx
12099	4	1.000	0.9556	-0.05333	8.hbx
12099	5	1.000	0.7806	0.07000	8.hbx
12099	6	1.000	0.8761	1.000	8.hbx
12099	8	1.000	0.9917	1.000	8.hbx
12099	9	1.000	0.9644	1.000	8.hbx
12099	10	-1.000	-0.4778	-1.000	8.hbx
12099	11	-0.9333	0.9672	1.000	8.hbx
12099	12	1.000	0.9700	0.6700	8.hbx
12099	14	1.000	0.5672	0.4622	8.hbx
12099	4	-1.000	0.4422	1.000	9.hbx
12099	5	-1.000	0.9328	1.000	9.hbx
12099	6	1.000	0.9878	-0.2256	9.hbx
12099	9	1.000	0.9928	1.000	9.hbx
12099	12	1.000	0.9444	-0.06000	9.hbx
12099	13	1.000	0.9428	1.000	9.hbx
12099	0	-1.000	0.8778	-0.4667	10.hbx
12099	2	-1.000	0.9444	1.000	10.hbx
12099	4	0.8733	0.6289	-0.2522	10.hbx
12099	5	0.6000	0.9694	1.000	10.hbx
12099	11	-1.000	0.9394	1.000	10.hbx
12099	15	-0.8800	0.9272	0.6600	10.hbx
12099	6	0.9800	0.8872	1.000	11.hbx
12099	12	1.000	0.9728	1.000	11.hbx
12099	13	1.000	0.9506	1.000	11.hbx
12099	12	-1.000	0.8233	1.000	12.hbx
12099	13	1.000	0.9894	0.2167	12.hbx
12102	0	0.1133	0.8972	0.9978	1.hbx
12102	2	0.2067	0.8994	0.8533	1.hbx
12102	4	0.1333	0.8689	0.4733	1.hbx
12102	5	0.3267	0.7861	-0.4900	1.hbx
12102	8	-0.4000	0.7256	0.5556	1.hbx
12102	9	0.6400	0.7306	1.000	1.hbx
12102	12	-0.1733	0.9311	1.000	1.hbx
12102	13	-1.000	0.9144	0.9822	1.hbx
12102	14	-0.6867	0.8444	-0.6644	1.hbx
12102	15	0.1067	0.6906	-0.03778	1.hbx
12102	0	-0.9867	0.8717	1.000	2.hbx
12102	2	0.1933	0.8717	1.000	2.hbx
12102	4	-0.6333	0.9422	0.1756	2.hbx
12102	5	-0.1600	0.9300	1.000	2.hbx
12102	8	-0.5400	0.9156	1.000	2.hbx
12102	9	1.000	0.7456	0.8056	2.hbx
12102	12	-0.3067	0.7200	1.000	2.hbx
12102	13	-0.4867	0.9422	1.000	2.hbx
12102	14	0.5067	0.8006	0.2511	2.hbx
12102	15	-0.1667	0.6817	1.000	2.hbx
12102	0	1.000	0.9678	-0.1489	3.hbx
12102	2	0.7667	0.8989	-0.4622	3.hbx
12102	4	-1.000	0.7722	0.3611	3.hbx
12102	5	-0.9467	0.8094	-0.08556	3.hbx
12102	6	0.3800	0.9861	1.000	3.hbx
12102	9	-1.000	0.6756	1.000	3.hbx
12102	10	1.000	0.9967	0.7289	3.hbx
12102	12	0.9600	0.9000	0.6167	3.hbx
12102	14	1.000	0.8550	0.1167	3.hbx
12102	15	0.4400	0.7528	0.4033	3.hbx
12102	0	0.04667	0.7217	-0.02667	4.hbx
12102	2	-1.000	0.9328	1.000	4.hbx
12102	4	-0.9600	0.8344	1.000	4.hbx
12102	5	-1.000	0.8450	-0.08778	4.hbx
12102	6	-1.000	0.8944	0.1956	4.hbx
12102	9	1.000	0.9978	0.9244	4.hbx
12102	10	0.3000	0.8878	1.000	4.hbx
12102	12	-0.2933	0.9328	-0.2189	4.hbx
12102	14	-0.6733	0.8950	0.4822	4.hbx
12102	15	1.000	0.9994	1.000	4.hbx
12102	0	1.000	0.9700	1.000	5.hbx
12102	2	0.1933	0.9456	1.000	5.hbx
12102	4	-0.2000	0.8989	-0.1444	5.hbx
12102	5	0.4333	0.7122	-0.02111	5.hbx
12102	6	-0.3200	0.8378	-0.03667	5.hbx
12102	8	0.1267	0.7550	1.000	5.hbx
12102	9	0.2600	0.9733	1.000	5.hbx
12102	10	-1.000	0.8483	0.9822	5.hbx
12102	12	-0.07333	0.8389	-0.4256	5.hbx
12102	14	1.000	0.9950	1.000	5.hbx
